告诫,"gàojiè","warn; caution","hsk6"
割,"gē","cut","hsk6"
搁,"gē","Put aside","hsk6"
疙瘩,"gēda","lump; pimple","hsk6"
歌颂,"gēsòng","Sing","hsk6"
鸽子,"gēzi","Dove","hsk6"
隔阂,"géhé","Estrangement","hsk6"
隔离,"gélí","quarantine","hsk6"
格局,"géjú","situation","hsk6"
格式,"géshi","format","hsk6"
革命,"gémìng","revolution","hsk6"
个体,"gètǐ","individual","hsk6"
各抒己见,"gèshūjǐjiàn","Each airs his own views","hsk6"
根深蒂固,"gēnshēndìgù","being deeply rooted; in grain","hsk6"
根源,"gēnyuán","root","hsk6"
跟前,"gēnqián","In front of","hsk6"
跟随,"gēnsuí","follow","hsk6"
跟踪,"gēnzōng","run after; tail","hsk6"
耕地,"gēngdì","Cultivated land","hsk6"
更新,"gēngxīn","renovate; renew","hsk6"
更正,"gēngzhèng","correct","hsk6"
公安局,"gōng'ānjú","Bureau of public security","hsk6"
公道,"gōngdao","fair","hsk6"
公告,"gōnggào","Notice","hsk6"
公关,"gōngguān","public relations","hsk6"
公民,"gōngmín","citizen","hsk6"
公然,"gōngrán","to the teeth; under one's nose","hsk6"
公认,"gōngrèn","Accepted","hsk6"
公式,"gōngshì","formula","hsk6"
公务,"gōngwù","Official business","hsk6"
公正,"gōngzhèng","fair","hsk6"
公证,"gōngzhèng","Notarization","hsk6"
供不应求,"gōngbúyìngqiú","Demand exceeds supply","hsk6"
供给,"gōngjǐ","supply","hsk6"
工艺品,"gōngyìpǐn","Arts and Crafts","hsk6"
宫殿,"gōngdiàn","Palace","hsk6"
功劳,"gōngláo","credit","hsk6"
功效,"gōngxiào","Effect","hsk6"
攻击,"gōngjī","attack","hsk6"
攻克,"gōngkè","Conquer","hsk6"
恭敬,"gōngjìng","dutiful; respectful","hsk6"
巩固,"gǒnggù","consolidate","hsk6"
共和国,"gònghéguó","Republic","hsk6"
共计,"gòngjì","count up to; sum to","hsk6"
共鸣,"gòngmíng","resonance","hsk6"
勾结,"gōujié","Collusion","hsk6"
钩子,"gōuzi","hook","hsk6"
构思,"gòusī","Design","hsk6"
孤独,"gūdú","lonely","hsk6"
孤立,"gūlì","isolated","hsk6"
辜负,"gūfù","Live up to","hsk6"
姑且,"gūqiě","Tentatively","hsk6"
古董,"gǔdǒng","antique","hsk6"
古怪,"gǔguài","cranky; wacky","hsk6"
股东,"gǔdōng","stockholder","hsk6"
股份,"gǔfèn","Shares","hsk6"
鼓动,"gǔdòng","Agitation","hsk6"
骨干,"gǔgàn","backbone","hsk6"
固然,"gùrán","Of course","hsk6"
固体,"gùtǐ","solid","hsk6"
固有,"gùyǒu","Inherent","hsk6"
固执,"gùzhi","stubborn","hsk6"
顾虑,"gùlǜ","misgive; misgiving","hsk6"
顾问,"gùwèn","adviser","hsk6"
故乡,"gùxiāng","Hometown","hsk6"
故障,"gùzhàng","fault","hsk6"
雇佣,"gùyōng","hire","hsk6"
拐杖,"guǎizhàng","cane","hsk6"
关怀,"guānhuái","Care","hsk6"
关照,"guānzhào","Take care of","hsk6"
官方,"guānfāng","by the government official","hsk6"
观光,"guānguāng","Sightseeing","hsk6"
管辖,"guǎnxiá","dominate; rule","hsk6"
罐,"guàn","pot","hsk6"
贯彻,"guànchè","implement","hsk6"
灌溉,"guàngài","irrigation","hsk6"
惯例,"guànlì","convention","hsk6"
光彩,"guāngcǎi","Brilliance","hsk6"
光辉,"guānghuī","Glory","hsk6"
光芒,"guāngmáng","Shine","hsk6"
光荣,"guāngróng","glory","hsk6"
广阔,"guǎngkuò","wide","hsk6"
规范,"guīfàn","criterion; rule","hsk6"
规格,"guīgé","standard; format","hsk6"
规划,"guīhuà","Plan","hsk6"
规章,"guīzhāng","Rules","hsk6"
归根到底,"guīgēndàodǐ","at all time and place","hsk6"
归还,"guīhuán","return","hsk6"
轨道,"guǐdào","track","hsk6"
跪,"guì","kneel","hsk6"
贵族,"guìzú","noble","hsk6"
棍棒,"gùnbàng","club; cudgel","hsk6"
国防,"guófáng","national defense","hsk6"
国务院,"guówùyuàn","The State Council","hsk6"
果断,"guǒduàn","decisive","hsk6"
过度,"guòdù","excessive","hsk6"
过渡,"guòdù","transition","hsk6"
过奖,"guòjiǎng","you flatter","hsk6"
过滤,"guòlǜ","filter","hsk6"
过失,"guòshī","fault","hsk6"
过问,"guòwèn","Ask","hsk6"
过瘾,"guòyǐn","Fun","hsk6"
过于,"guòyú","too; excessively","hsk6"
嗨,"hāi","hi","hsk6"
海拔,"hǎibá","altitude","hsk6"
海滨,"hǎibīn","Seaside","hsk6"
含糊,"hánhu","vague","hsk6"
含义,"hányì","signification; meanings","hsk6"
寒暄,"hánxuān","exchange of conventional greetings","hsk6"
罕见,"hǎnjiàn","peculiar; rare","hsk6"
捍卫,"hànwèi","defend; guard","hsk6"
航空,"hángkōng","aviation","hsk6"
航天,"hángtiān","Space flight","hsk6"
航行,"hángxíng","Sail","hsk6"
行列,"hángliè","Ranks","hsk6"
豪迈,"háomài","Heroic","hsk6"
毫米,"háomǐ","millimeter","hsk6"
毫无,"háowú","nothing","hsk6"
号召,"hàozhào","call","hsk6"
耗费,"hàofèi","cost","hsk6"
呵,"hē","Oh","hsk6"
和蔼,"hé'ǎi","Kindly","hsk6"
和解,"héjiě","compromise","hsk6"
和睦,"hémù","harmony","hsk6"
和气,"héqi","kind; polite","hsk6"
和谐,"héxié","Harmonious","hsk6"
合并,"hébìng","merge","hsk6"
合成,"héchéng","Synthesis","hsk6"
合伙,"héhuǒ","cooperate; join hands with","hsk6"
合算,"hésuàn","Cost-effective","hsk6"
嘿,"hēi","black, dark","hsk6"
痕迹,"hénjì","mark","hsk6"
狠心,"hěnxīn","cruel hearted","hsk6"
恨不得,"hènbude","Hate not","hsk6"
哼,"hēng","Hum","hsk6"
横,"héng","harsh and unreasonable; perverse","hsk6"
哄,"hōng","fool","hsk6"
烘,"hōng","Bake","hsk6"
轰动,"hōngdòng","make a sensation; make a stir","hsk6"
宏观,"hóngguān","Macroscopic","hsk6"
宏伟,"hóngwěi","grand","hsk6"
洪水,"hóngshuǐ","Flood","hsk6"
喉咙,"hóulóng","throat","hsk6"
吼,"hǒu","Roar","hsk6"
后代,"hòudài","Offspring","hsk6"
后顾之忧,"hòugùzhīyōu","Any menace from the rear","hsk6"
后勤,"hòuqín","logistics","hsk6"
候选,"hòuxuǎn","candidate","hsk6"
忽略,"hūlüè","ignore","hsk6"
呼唤,"hūhuàn","call","hsk6"
呼啸,"hūxiào","Whistling","hsk6"
呼吁,"hūyù","call on; appeal","hsk6"
胡乱,"húluàn","Casually","hsk6"
胡须,"húxū","beard","hsk6"
湖泊,"húpō","lake","hsk6"
花瓣,"huābàn","Petal","hsk6"
花蕾,"huālěi","bud","hsk6"
华丽,"huálì","design","hsk6"
华侨,"huáqiáo","overseas Chinese","hsk6"
画蛇添足,"huàshétiānzú","Superfluous","hsk6"
化肥,"huàféi","chemical fertilizer","hsk6"
化石,"huàshí","Fossil","hsk6"
化验,"huàyàn","Test","hsk6"
化妆,"huàzhuāng","prink; make up","hsk6"
划分,"huàfēn","Divide","hsk6"
话筒,"huàtǒng","Microphone","hsk6"
欢乐,"huānlè","Happy","hsk6"
还原,"huányuán","reduction","hsk6"
环节,"huánjié","link","hsk6"
缓和,"huǎnhé","To moderate","hsk6"
患者,"huànzhě","Patient","hsk6"
荒凉,"huāngliáng","Desolate","hsk6"
荒谬,"huāngmiù","ridiculous; nonsensical","hsk6"
荒唐,"huāngtáng","absurd","hsk6"
黄昏,"huánghūn","Dusk","hsk6"
皇帝,"huángdì","Emperor","hsk6"
皇后,"huánghòu","Queen","hsk6"
晃,"huǎng","shake","hsk6"
恍然大悟,"huǎngrándàwù","See light suddenly","hsk6"
挥霍,"huīhuò","splurge; devour","hsk6"
辉煌,"huīhuáng","brilliant","hsk6"
回报,"huíbào","Return","hsk6"
回避,"huíbì","obviate; slide over","hsk6"
回顾,"huígù","review; look back","hsk6"
回收,"huíshōu","recovery","hsk6"
悔恨,"huǐhèn","Regret","hsk6"
毁灭,"huǐmiè","Ruin","hsk6"
会晤,"huìwù","Meet","hsk6"
汇报,"huìbào","report","hsk6"
贿赂,"huìlù","bribery","hsk6"
昏迷,"hūnmí","coma","hsk6"
荤,"hūn","meat","hsk6"
浑身,"húnshēn","All","hsk6"
混合,"hùnhé","blend","hsk6"
混乱,"hùnluàn","confusion","hsk6"
混淆,"hùnxiáo","confusion","hsk6"
混浊,"hùnzhuó","Turbidity","hsk6"
活该,"huógāi","You deserves it","hsk6"
活力,"huólì","energy; vigor","hsk6"
火箭,"huǒjiàn","rocket","hsk6"
火焰,"huǒyàn","flame","hsk6"
火药,"huǒyào","gunpowder","hsk6"
货币,"huòbì","currency","hsk6"
基地,"jīdì","base","hsk6"
基金,"jījīn","fund","hsk6"
基因,"jīyīn","gene","hsk6"
机动,"jīdòng","Maneuver","hsk6"
机构,"jīgòu","mechanism","hsk6"
机灵,"jīling","wise; clever","hsk6"
机密,"jīmì","Confidential","hsk6"
机械,"jīxiè","Mechanics","hsk6"
机遇,"jīyù","Opportunity","hsk6"
机智,"jīzhì","tactful; resourceful","hsk6"
激发,"jīfā","inspire","hsk6"
激励,"jīlì","inspirit","hsk6"
激情,"jīqíng","Passion","hsk6"
饥饿,"jī'è","hunger","hsk6"
讥笑,"jīxiào","fleer","hsk6"
极端,"jíduān","extreme","hsk6"
极限,"jíxiàn","limit","hsk6"
即便,"jíbiàn","even if","hsk6"
即将,"jíjiāng","soon","hsk6"
级别,"jíbié","level","hsk6"
疾病,"jíbìng","disease","hsk6"
嫉妒,"jídù","Envy","hsk6"
及早,"jízǎo","as soon as possible","hsk6"
急功近利,"jígōngjìnlì","Be anxious to achieve quick success and get instant benefits","hsk6"
急剧,"jíjù","sharp","hsk6"
急切,"jíqiè","impatient eager; imperative","hsk6"
急于求成,"jíyúqiúchéng","Be anxious for success","hsk6"
急躁,"jízào","Impatient","hsk6"
籍贯,"jíguàn","Place of origin","hsk6"
集团,"jítuán","group","hsk6"
吉祥,"jíxiáng","lucky; auspicious","hsk6"
给予,"jǐyǔ","give","hsk6"
寄托,"jìtuō","place on; consign or commit","hsk6"
继承,"jìchéng","inherit","hsk6"
记性,"jìxing","memory","hsk6"
记载,"jìzǎi","Record","hsk6"
季度,"jìdù","quarter (of a year)","hsk6"
季军,"jìjūn","Third place","hsk6"
计较,"jìjiào","Regardless of","hsk6"
忌讳,"jìhuì","Taboo","hsk6"
寂静,"jìjìng","Silent","hsk6"
纪要,"jìyào","summary","hsk6"
技巧,"jìqiǎo","Skill","hsk6"
迹象,"jìxiàng","Sign","hsk6"
家常,"jiācháng","the daily life of a family","hsk6"
家伙,"jiāhuo","Fellow","hsk6"
家属,"jiāshǔ","family members","hsk6"
家喻户晓,"jiāyùhùxiǎo","widely known","hsk6"
加工,"jiāgōng","machining","hsk6"
加剧,"jiājù","exacerbate","hsk6"
佳肴,"jiāyáo","Delicacy","hsk6"
夹杂,"jiāzá","Inclusion","hsk6"
煎,"jiān","Fried","hsk6"
坚定,"jiāndìng","Firm, steadfast","hsk6"
坚固,"jiāngù","strong","hsk6"
坚韧,"jiānrèn","gritty; hard-bitten","hsk6"
坚实,"jiānshí","solid","hsk6"
坚硬,"jiānyìng","hard","hsk6"
监督,"jiāndū","supervise","hsk6"
监视,"jiānshì","Monitor","hsk6"
监狱,"jiānyù","Prison","hsk6"
尖端,"jiānduān","top end","hsk6"
尖锐,"jiānruì","Sharp","hsk6"
艰难,"jiānnán","difficult","hsk6"
拣,"jiǎn","Pick","hsk6"
剪彩,"jiǎncǎi","Ribbon-cutting","hsk6"
检讨,"jiǎntǎo","A review","hsk6"
检验,"jiǎnyàn","test","hsk6"
简化,"jiǎnhuà","predigest","hsk6"
简陋,"jiǎnlòu","simple and crude","hsk6"
简体字,"jiǎntǐzì","simplified character","hsk6"
简要,"jiǎnyào","in brief","hsk6"
溅,"jiàn","splash","hsk6"
鉴别,"jiànbié","differentiate","hsk6"
鉴定,"jiàndìng","Appraisal","hsk6"
鉴于,"jiànyú","In view of the fact that","hsk6"
间谍,"jiàndié","espionage","hsk6"
间隔,"jiàngé","interval","hsk6"
间接,"jiànjiē","indirect","hsk6"
见多识广,"jiànduōshíguǎng","Have great experience","hsk6"
见解,"jiànjiě","Opinion","hsk6"
见闻,"jiànwén","Informative","hsk6"
见义勇为,"jiànyìyǒngwéi","Do boldly what is righteous","hsk6"
健全,"jiànquán","sound","hsk6"
践踏,"jiàntà","override","hsk6"
舰艇,"jiàntǐng","Naval vessels","hsk6"
剑,"jiàn","sword","hsk6"
将近,"jiāngjìn","nearly","hsk6"
将军,"jiāngjūn","General","hsk6"
将就,"jiāng jiù","put up with","hsk6"
僵硬,"jiāngyìng","stiff","hsk6"
桨,"jiǎng","propeller","hsk6"
奖励,"jiǎnglì","reward","hsk6"
奖赏,"jiǎngshǎng","reward","hsk6"
降临,"jiànglín","become of; befall; arrive","hsk6"
交叉,"jiāochā","intercross","hsk6"
交代,"jiāodài","hand over","hsk6"
交涉,"jiāoshè","Negotiate","hsk6"
交易,"jiāoyì","transaction","hsk6"
焦点,"jiāodiǎn","focus","hsk6"
焦急,"jiāojí","anxious","hsk6"
娇气,"jiāoqì","effeminate","hsk6"
角落,"jiǎoluò","corner","hsk6"
搅拌,"jiǎobàn","mix up","hsk6"
缴纳,"jiǎonà","Pay","hsk6"
侥幸,"jiǎoxìng","by luck","hsk6"
教养,"jiàoyǎng","train; upbringing; education","hsk6"
较量,"jiàoliàng","Contest","hsk6"
皆,"jiē","all","hsk6"
接连,"jiēlián","One after another","hsk6"
阶层,"jiēcéng","stratum","hsk6"
揭露,"jiēlù","Expose","hsk6"
节奏,"jiézòu","rhythm","hsk6"
节制,"jiézhì","dicipline","hsk6"
杰出,"jiéchū","outstanding","hsk6"
结晶,"jiéjīng","result; finale","hsk6"
结局,"jiéjú","Ending","hsk6"
结算,"jiésuàn","Settlement","hsk6"
竭尽全力,"jiéjìnquánlì","Strain every nerve","hsk6"
截至,"jiézhì","By (time）","hsk6"
截止,"jiézhǐ","due","hsk6"
解除,"jiěchú","Relieve","hsk6"
解放,"jiěfàng","liberate","hsk6"
解雇,"jiěgù","fire","hsk6"
解剖,"jiěpōu","anatomy","hsk6"
解散,"jiěsàn","dissolution","hsk6"
解体,"jiětǐ","Disintegrate","hsk6"
借鉴,"jièjiàn","take example by","hsk6"
借助,"jièzhù","With the help of","hsk6"
戒备,"jièbèi","Alert","hsk6"
界限,"jièxiàn","limit","hsk6"
津津有味,"jīnjīnyǒuwèi","Eat with appetite","hsk6"
金融,"jīnróng","Finance","hsk6"
紧迫,"jǐnpò","urgent","hsk6"
锦上添花,"jǐnshàngtiānhuā","icing on the cake","hsk6"
进而,"jìn'ér","and then","hsk6"
进攻,"jìngōng","attack","hsk6"
进化,"jìnhuà","evolution","hsk6"
进展,"jìnzhǎn","evolve; get along","hsk6"
近来,"jìnlái","recently","hsk6"
浸泡,"jìnpào","soak","hsk6"
晋升,"jìnshēng","Promotion","hsk6"
茎,"jīng","stalk; stem","hsk6"
精打细算,"jīngdǎxìsuàn","pinch pennies","hsk6"
精华,"jīnghuá","elite; distillate","hsk6"
精简,"jīngjiǎn","simplify; condense","hsk6"
精密,"jīngmì","exact; close","hsk6"
精确,"jīngquè","accurate; exact","hsk6"
精通,"jīngtōng","Master, be good at","hsk6"
精心,"jīngxīn","Elaborate","hsk6"
精益求精,"jīngyìqiújīng","keep improving","hsk6"
精致,"jīngzhì","delicate","hsk6"
经费,"jīngfèi","funds","hsk6"
经纬,"jīngwěi","longitude and latitude","hsk6"
惊动,"jīngdòng","Disturb","hsk6"
惊奇,"jīngqí","Be surprised","hsk6"
惊讶,"jīngyà","surprised","hsk6"
兢兢业业,"jīngjīngyèyè","cautious and conscientious","hsk6"
井,"jǐng","well","hsk6"
警告,"jǐnggào","warning","hsk6"
警惕,"jǐngtì","Be vigilant","hsk6"
颈椎,"jǐngzhuī","cervical vertebra","hsk6"
敬礼,"jìnglǐ","Salute","hsk6"
敬业,"jìngyè","dedication (work)","hsk6"
境界,"jìngjiè","realm; extent reached","hsk6"
竞赛,"jìngsài","competition","hsk6"
竞选,"jìngxuǎn","Campaign for","hsk6"
镜头,"jìngtóu","Camera lens","hsk6"
纠纷,"jiūfēn","dissension; tangle","hsk6"
纠正,"jiūzhèng","correct","hsk6"
酒精,"jiǔjīng","alcohol","hsk6"
救济,"jiùjì","redress; relief","hsk6"
就近,"jiùjìn","Nearby","hsk6"
就业,"jiùyè","take up an occupation","hsk6"
就职,"jiùzhí","Inauguration","hsk6"
鞠躬,"jūgōng","Bow","hsk6"
拘留,"jūliú","detain","hsk6"
拘束,"jūshù","constrained; ill at ease","hsk6"
居民,"jūmín","residents","hsk6"
居住,"jūzhù","live","hsk6"
局部,"júbù","local","hsk6"
局面,"júmiàn","situation","hsk6"
局势,"júshì","Situation","hsk6"
局限,"júxiàn","limit; confine","hsk6"
举动,"jǔdòng","Move","hsk6"
举世瞩目,"jǔshìzhǔmù","attract worldwide attention","hsk6"
举足轻重,"jǔzúqīngzhòng","Play a decisive role","hsk6"
咀嚼,"jǔjué","Chew","hsk6"
沮丧,"jǔsàng","depressed","hsk6"
剧本,"jùběn","Script","hsk6"
剧烈,"jùliè","Severe","hsk6"
聚精会神,"jùjīnghuìshén","Concentrate one's attention on","hsk6"
据悉,"jùxī","it is reported","hsk6"
卷,"juǎn","volume","hsk6"
决策,"juécè","make policy","hsk6"
觉悟,"juéwù","consciousness","hsk6"
觉醒,"juéxǐng","rouse; awake","hsk6"
绝望,"juéwàng","Despair","hsk6"
倔强,"juéjiàng","stubborn","hsk6"
军队,"jūnduì","army","hsk6"
君子,"jūnzǐ","gentleman","hsk6"
卡通,"kǎtōng","Cartoon","hsk6"
开采,"kāicǎi","exploit (mine)","hsk6"
开除,"kāichú","Expel","hsk6"
开阔,"kāikuò","open","hsk6"
开朗,"kāilǎng","Optimistic","hsk6"
开明,"kāimíng","enlightened","hsk6"
开辟,"kāipì","open up","hsk6"
开拓,"kāituò","open up; exploit","hsk6"
开展,"kāizhǎn","Develop","hsk6"
开支,"kāizhī","expenditure","hsk6"
刊登,"kāndēng","publish in a newspaper","hsk6"
刊物,"kānwù","Publication","hsk6"
勘探,"kāntàn","prospect for; prove up","hsk6"
砍伐,"kǎnfá","lop","hsk6"
侃侃而谈,"kǎnkǎn ér tán","chatting","hsk6"
看待,"kàndài","To view","hsk6"
慷慨,"kāngkǎi","generous","hsk6"
扛,"káng","Carry","hsk6"
抗议,"kàngyì","Protest","hsk6"
考察,"kǎochá","Investigate","hsk6"
考古,"kǎogǔ","Archaeology","hsk6"
考核,"kǎohé","examine; assess","hsk6"
考验,"kǎoyàn","test","hsk6"
靠拢,"kàolǒng","Close to","hsk6"
磕,"kē","Knock","hsk6"
科目,"kēmù","Subject","hsk6"
渴望,"kěwàng","Yearn","hsk6"
可观,"kěguān","considerable","hsk6"
可口,"kěkǒu","Delicious","hsk6"
可恶,"kěwù","loathsome; hateful","hsk6"
可行,"kěxíng","feasible","hsk6"
刻不容缓,"kèbùrónghuǎn","Brook no delay","hsk6"
课题,"kètí","topic","hsk6"
克制,"kèzhì","restrain","hsk6"
客户,"kèhù","Customer","hsk6"
啃,"kěn","Bite","hsk6"
恳切,"kěnqiè","fair-spoken","hsk6"
坑,"kēng","pit","hsk6"
空洞,"kōngdòng","empty","hsk6"
空前绝后,"kōngqiánjuéhòu","Unprecedented","hsk6"
空想,"kōngxiǎng","escapism; dream; phantasm","hsk6"
空虚,"kōngxū","vain; empty","hsk6"
孔,"kǒng","hole","hsk6"
恐怖,"kǒngbù","terror","hsk6"
恐吓,"kǒnghè","intimidate","hsk6"
恐惧,"kǒngjù","Fear","hsk6"
空白,"kòngbái","blank; vacancy","hsk6"
空隙,"kòngxì","interspaced; lacuna","hsk6"
口气,"kǒuqì","tone","hsk6"
口腔,"kǒuqiāng","mouth; oral cavity","hsk6"
口头,"kǒutóu","oral","hsk6"
口音,"kǒuyīn","accent","hsk6"
扣,"kòu","button","hsk6"
哭泣,"kūqì","cry","hsk6"
枯燥,"kūzào","Boring","hsk6"
枯萎,"kūwěi","withered","hsk6"
苦涩,"kǔsè","bitter","hsk6"
苦尽甘来,"kǔjìngānlái","All sufferings have their reward","hsk6"
挎,"kuà","carry on the arm","hsk6"
跨,"kuà","Cross","hsk6"
快活,"kuàihuo","happy","hsk6"
宽敞,"kuānchang","spacious; commodious","hsk6"
宽容,"kuānróng","tolerant","hsk6"
款待,"kuǎndài","Entertain","hsk6"
款式,"kuǎnshì","style","hsk6"
筐,"kuāng","basket","hsk6"
旷课,"kuàngkè","Absenteeism","hsk6"
框架,"kuàngjià","frame","hsk6"
况且,"kuàngqiě","moreover","hsk6"
矿产,"kuàngchǎn","mineral","hsk6"
亏待,"kuīdài","Treat","hsk6"
亏损,"kuīsǔn","loss","hsk6"
捆绑,"kǔnbǎng","binding","hsk6"
扩充,"kuòchōng","extend; enlarge","hsk6"
扩散,"kuòsàn","spread","hsk6"
扩张,"kuòzhāng","expand; outspread","hsk6"
喇叭,"lǎba","horn","hsk6"
蜡烛,"làzhú","candle","hsk6"
啦,"la","final particle of assertion","hsk6"
来历,"láilì","Origin","hsk6"
来源,"láiyuán","source","hsk6"
栏目,"lánmù","column","hsk6"
懒惰,"lǎnduò","lazy","hsk6"
狼狈,"lángbèi","in sore straits; in a tight corner","hsk6"
狼吞虎咽,"lángtūnhǔyàn","devour like a wolf","hsk6"
捞,"lāo","Fishing","hsk6"
唠叨,"láodao","To nag","hsk6"
牢固,"láogù","solid","hsk6"
牢骚,"láosāo","Complain","hsk6"
乐趣,"lèqù","pleasure","hsk6"
乐意,"lèyì","Happy","hsk6"
雷达,"léidá","radar","hsk6"
类似,"lèisì","Similar","hsk6"
冷酷,"lěngkù","cool","hsk6"
冷却,"lěngquè","cooling","hsk6"
冷落,"lěngluò","indiffenrent","hsk6"
愣,"lèng","distracted","hsk6"
黎明,"límíng","Dawn","hsk6"
里程碑,"lǐchéngbēi","Milepost","hsk6"
礼节,"lǐjié","etiquette","hsk6"
礼尚往来,"lǐshàngwǎnglái","reci[rocity","hsk6"
理睬,"lǐcǎi","Acknowledge","hsk6"
理所当然,"lǐsuǒdāngrán","go without saying; of course","hsk6"
理直气壮,"lǐzhíqìzhuàng","one is assured and bold with justice","hsk6"
理智,"lǐzhì","reasonable","hsk6"
粒,"lì","grain (measure word)","hsk6"
立场,"lìchǎng","position","hsk6"
立方,"lìfāng","cube","hsk6"
立交桥,"lìjiāoqiáo","Overpass","hsk6"
立体,"lìtǐ","Three-dimensional","hsk6"
立足,"lìzú","Based on the","hsk6"
历代,"lìdài","past dynasties","hsk6"
历来,"lìlái","always","hsk6"
利害,"lìhài","Interest","hsk6"
力所能及,"lìsuǒnéngjí","Do everything in one's power","hsk6"
力争,"lìzhēng","Strive to","hsk6"
力求,"lìqiú","strive for","hsk6"
例外,"lìwài","exception","hsk6"
连年,"liánnián","in successive years","hsk6"
连锁,"liánsuǒ","chain","hsk6"
连同,"liántóng","together with","hsk6"
联欢,"liánhuān","Gala","hsk6"
联络,"liánluò","liaison","hsk6"
联盟,"liánméng","union","hsk6"
联想,"liánxiǎng","association","hsk6"
廉洁,"liánjié","uncorrupted; clean-fingered","hsk6"
良心,"liángxīn","conscience","hsk6"
晾,"liàng","Dry","hsk6"
谅解,"liàngjiě","understanding","hsk6"
辽阔,"liáokuò","Vast","hsk6"
列举,"lièjǔ","list","hsk6"
淋,"lín","Shower","hsk6"
临床,"línchuáng","clinical","hsk6"
吝啬,"lìnsè","Stingy","hsk6"
零星,"língxīng","Sporadic","hsk6"
凌晨,"língchén","Before dawn","hsk6"
灵感,"línggǎn","inspiration","hsk6"
灵魂,"línghún","soul","hsk6"
灵敏,"língmǐn","sensitive","hsk6"
伶俐,"línglì","Clever","hsk6"
领会,"lǐnghuì","Understand","hsk6"
领事馆,"lǐngshìguǎn","Consulate","hsk6"
领土,"lǐngtǔ","territory","hsk6"
领悟,"lǐngwù","Understand","hsk6"
领先,"lǐngxiān","keep ahead","hsk6"
领袖,"lǐngxiù","leader","hsk6"
溜,"liū","Slip","hsk6"
留恋,"liúliàn","be reluctant to leave","hsk6"
留念,"liúniàn","As a souvenir","hsk6"
留神,"liúshén","Watch","hsk6"
流浪,"liúlàng","lead a vagrant life; rove; roam about","hsk6"
流露,"liúlù","reveal","hsk6"
流氓,"liúmáng","rogue","hsk6"
流通,"liútōng","circulation","hsk6"
聋哑,"lóngyǎ","Deaf-mute","hsk6"
隆重,"lóngzhòng","ceremonious","hsk6"
垄断,"lǒngduàn","monopoly","hsk6"
笼罩,"lǒngzhào","Shrouded","hsk6"
搂,"lǒu","Hug","hsk6"
炉灶,"lúzào","A kitchen stove","hsk6"
轮船,"lúnchuán","Ship","hsk6"
轮廓,"lúnkuò","outline","hsk6"
轮胎,"lúntāi","tyre","hsk6"
论坛,"lùntán","forum","hsk6"
论证,"lùnzhèng","Demonstration","hsk6"
啰唆,"luōsuo","troublesome, wordy","hsk6"
落成,"luòchéng","Completion","hsk6"
落实,"luòshí","put into effect","hsk6"
络绎不绝,"luòyìbùjué","Go and fro in constant streams","hsk6"
屡次,"lǚcì","Repeatedly","hsk6"
履行,"lǚxíng","Perform","hsk6"
掠夺,"lüèduó","plunder","hsk6"
麻痹,"mábì","lull; blunt; paralysis","hsk6"
麻木,"mámù","numbness","hsk6"
麻醉,"mázuì","narcosis","hsk6"
码头,"mǎtóu","wharf","hsk6"
蚂蚁,"mǎyǐ","ant","hsk6"
嘛,"ma","particle indicating a pause for emphasis","hsk6"
埋伏,"máifú","Ambush","hsk6"
埋没,"máimò","immerse oneself in","hsk6"
埋葬,"máizàng","bury","hsk6"
迈,"mài","Wallace","hsk6"
脉搏,"màibó","pulse","hsk6"
埋怨,"mányuàn","Complain","hsk6"
慢性,"mànxìng","chronic","hsk6"
漫长,"màncháng","Very long","hsk6"
漫画,"mànhuà","Cartoon","hsk6"
蔓延,"mànyán","spread; creep","hsk6"
忙碌,"mánglù","Be busy","hsk6"
茫茫,"mángmáng","vast; boundless","hsk6"
茫然,"mángrán","Blank","hsk6"
盲目,"mángmù","blind","hsk6"
冒充,"màochōng","Posing","hsk6"
冒犯,"màofàn","offend","hsk6"
茂盛,"màoshèng","Lush","hsk6"
枚,"méi","measure word for medal","hsk6"
媒介,"méijiè","agent; medium","hsk6"
美观,"měiguān","Beautiful","hsk6"
美满,"měimǎn","happy; perfect","hsk6"
美妙,"měimiào","wonderful","hsk6"
萌芽,"méngyá","bud; sprout","hsk6"
猛烈,"měngliè","violent","hsk6"
眯,"mī","take a nap","hsk6"
弥补,"míbǔ","remedy; offset","hsk6"
弥漫,"mímàn","permeate; fill the air","hsk6"
迷惑,"míhuò","puzzle; delude","hsk6"
迷人,"mírén","charming","hsk6"
迷信,"míxìn","superstition","hsk6"
谜语,"míyǔ","Riddle","hsk6"
密度,"mìdù","density","hsk6"
密封,"mìfēng","Seal up","hsk6"
棉花,"miánhua","cotton","hsk6"
免得,"miǎndé","lest","hsk6"
免疫,"miǎnyì","immune","hsk6"
勉励,"miǎnlì","Encourage","hsk6"
勉强,"miǎnqiǎng","reluctantly","hsk6"
面貌,"miànmào","face","hsk6"
面子,"miànzi","prestige; face","hsk6"
描绘,"miáohuì","describe; portray","hsk6"
瞄准,"miáozhǔn","aim","hsk6"
渺小,"miǎoxiǎo","Tiny","hsk6"
藐视,"miǎoshì","contempt","hsk6"
蔑视,"mièshì","disparage; scorn","hsk6"
灭亡,"mièwáng","perish","hsk6"
民间,"mínjiān","nongovernmental","hsk6"
民主,"mínzhǔ","democratic","hsk6"
